tokens,ner_tags
"['some', 'known', 'inhibitor', 'of', 'the', 'caveola', 'pathway', 'are', 'filipin', 'iii', 'genistein', 'and', 'nystatin']","[0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 21, 0, 21]"
"['three', 'of', 'the', 'countri', 'largest', 'univers', 'are', 'locat', 'in', 'central', 'thessaloniki', 'aristotl', 'univers', 'of', 'thessaloniki', 'the', 'univers', 'of', 'macedonia', 'and', 'the', 'intern', 'hellen', 'univers']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 5, 6, 6, 6, 0, 5, 6, 6, 0, 0, 5, 6, 6]"
"['walter', 'kohn', 'for', 'hi', 'develop', 'of', 'the', 'theori', 'and', 'john', 'popl', 'for', 'hi', 'develop', 'of', 'comput', 'method', 'in', 'quantum', 'chemistri', 'receiv', 'the', '1998', 'nobel', 'prize', 'in', 'chemistri']","[1, 2, 0, 0, 0, 0, 0, 30, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 31, 32, 32, 32]"
"['max', 'planck', 'albert', 'einstein', 'and', 'niel', 'bohr', 'postul', 'the', 'occurr', 'of', 'energi', 'in', 'discret', 'quantiti', 'quanta', 'in', 'order', 'to', 'explain', 'phenomena', 'such', 'as', 'the', 'spectrum', 'of', 'radiat', 'the', 'photoelectr', 'effect', 'and', 'the', 'stabil', 'and', 'spectra', 'of', 'atom']","[1, 2, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 29, 30, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'introduct', 'of', 'the', 'other', 'featur', 'tom', 'friendli', 'gainey', 'and', 'ethan', 'rom', 'william', 'mapoth', 'all', 'of', 'whom', 'have', 'been', 'shown', 'in', 'both', 'flashback', 'and', 'the', 'ongo', 'stori']","[0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 3, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['when', 'the', 'royal', 'societi', 'in', 'london', 'publish', 'the', 'groundbreak', 'work', 'of', 'an', 'italian', 'lensmak', 'in', 'their', 'journal', 'philosoph', 'transact', 'of', 'the', 'royal', 'societi', 'de', 'graaf', 'wrote', 'to', 'the', 'editor', 'of', 'the', 'journal', 'henri', 'oldenburg', 'with', 'a', 'ring', 'endors', 'of', 'van', 'leeuwenhoek', 'microscop', 'which', 'he', 'claim', 'far', 'surpass', 'those', 'which', 'we', 'have', 'hitherto', 'seen']","[0, 0, 7, 8, 0, 11, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 25, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['under', 'hi', 'leadership', 'the', 'neutron', 'wa', 'discov', 'by', 'jame', 'chadwick', 'in', '1932', 'and', 'in', 'the', 'same', 'year', 'the', 'first', 'experi', 'to', 'split', 'the', 'nucleu', 'in', 'a', 'fulli', 'control', 'manner', 'wa', 'perform', 'by', 'student', 'work', 'under', 'hi', 'direct', 'john', 'cockcroft', 'and', 'ernest', 'walton']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2]"
"['wherea', 'the', 'xenon', 'fluorid', 'are', 'well', 'character', 'with', 'the', 'except', 'of', 'dichlorid', 'xenon', 'dichlorid', 'and', 'xenon', 'tetrachlorid', 'the', 'other', 'halid', 'are', 'not', 'known']","[0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 21, 21, 22, 0, 21, 22, 0, 0, 0, 0, 0, 0]"
"['as', 'exampl', 'antibiot', 'drug', 's', 'of', 'the', 'tetracyclin', 'and', 'quinolon', 'famili', 'are', 'chelat', 'of', 'fe', 'sup2', 'sup', 'calcium', 'sup2', 'sup', 'and', 'magnesium', 'sup2', 'sup', 'ion']","[0, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 0, 0, 0, 19, 20, 20, 19, 20, 20, 0, 19, 20, 20, 0]"
"['precursor', 'of', 't', 'cell', 'origin', 'in', 'the', 'bone', 'marrow', 'from', 'which', 'they', 'migrat', 'via', 'bloodstream', 'into', 'thymic', 'cortex', 'where', 'they', 'encount', 'stromal', 'cell', 's', 'includ', 'ctec', 'which', 'form', 'the', 'microenviron', 'crucial', 'for', 'prolifer', 'and', 'develop', 'of', 't', 'cell', 'by', 'express', 'of', 'dll4', 'notch', 'ligand', '4', 'cytokin', 's', 'tgfβ', 'or', 'stem', 'cell', 'factor', 'and', 'chemokin', 's', 'ccl25', 'cxcl12', 'or', 'ccrl1', 'etc']","[21, 0, 33, 34, 0, 0, 0, 33, 34, 0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 33, 34, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 17, 18, 18, 18, 33, 0, 17, 0, 17, 18, 18, 0, 17, 0, 17, 17, 0, 17, 0]"
"['donna', 'haraway', 'born', 'septemb', '6', '1944', 'is', 'an', 'american', 'professor', 'emerita', 'in', 'the', 'histori', 'of', 'conscious', 'depart', 'and', 'feminist', 'studi', 'depart', 'at', 'the', 'univers', 'of', 'california', 'santa', 'cruz', 'unit', 'state']","[1, 2, 0, 0, 0, 0, 0, 0, 33, 31, 32, 0, 0, 7, 8, 8, 8, 0, 7, 8, 8, 0, 0, 5, 6, 6, 11, 12, 9, 10]"
"['sinc', 'then', 'name', 'have', 'been', 'given', 'to', '134', 'addit', 'satellit', '57', 'satellit', 'of', 'jupit', '43', 'of', 'saturn', '22', 'of', 'uranu', '12', 'of', 'neptun', '5', 'of', 'pluto', '1', 'of', 'eri', 'and', '2', 'of', 'haumea']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 23, 0, 0, 23, 0, 0, 23, 0, 0, 23, 0, 0, 23, 0, 0, 0, 23]"
"['hi', 'research', 'group', 'develop', 'in', 'the', 'solar', 'and', 'plasmon', 'field', 'have', 'been', 'featur', 'in', 'scientif', 'american', 'and', 'in', 'research', 'paper', 'in', 'scienc', 'natur', 'materi', 'natur', 'photon', 'and', 'advanc', 'materi']","[0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 0, 0, 0, 0, 33, 34, 0, 0, 0, 0, 0, 25, 25, 26, 25, 26, 0, 25, 26]"
"['the', 'settlement', 'includ', 'grytviken', 'leith', 'harbour', 'king', 'edward', 'point', 'strom', 'husvik', 'princ', 'olav', 'harbour', 'ocean', 'harbour', 'and', 'godthul']","[0, 0, 0, 11, 11, 12, 11, 12, 12, 11, 11, 11, 12, 12, 11, 12, 0, 11]"
"['other', 'work', 'includ', 'an', 'improv', 'determin', 'of', 'the', 'rotat', 'period', 'of', 'mar', 'the', 'discoveri', 'that', 'the', 'martian', 'polar', 'cap', 'vari', 'season', 'the', 'discoveri', 'of', 'titania', 'and', 'oberon', 'moon', 'of', 'uranu', 'and', 'enceladu', 'and', 'mima', 'moon', 'of', 'saturn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 23, 0, 23, 0, 23, 0, 0, 23]"
"['specif', 'in', 'cell', 'treat', 'with', 'ezh1', '2', 'inhibitor', 'greater', 'number', 'of', 'promyelocyt', 'leukemia', 'pml', 'foci', 'which', 'are', 'involv', 'with', 'repress', 'of', 'gene', 'express', 'were', 'seen', 'along', 'with', 'upregul', 'of', 'and', 'interleukin']","[0, 0, 0, 0, 0, 33, 34, 34, 0, 0, 0, 33, 34, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]"
"['the', 'visitor', 'start', 'with', 'the', 'sun', 'on', 'the', 'eastern', 'summit', 'of', 'the', 'hill', 'and', 'follow', 'the', 'trail', 'to', 'the', 'west', 'from', 'the', 'sun', 'in', 'the', 'direct', 'of', 'mill', 'observatori', 'he', 'or', 'she', 'will', 'encount', 'anoth', 'eight', 'rock', 'repres', 'the', 'planet', 'mercuri', 'venu', 'earth', 'mar', 'jupit', 'saturn', 'uranu', 'and', 'neptun']","[0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 23, 23, 23, 23, 23, 0, 23]"
"['simpson', 'other', 'great', 'passion', 'were', 'astronomi', 'he', 'wa', 'a', 'member', 'of', 'the', 'british', 'astronom', 'associ', 'and', 'unusu', 'for', 'an', 'amateur', 'wa', 'made', 'a', 'fellow', 'of', 'the', 'royal', 'astronom', 'societi', 'and', 'pacif', 'specif', 'address', 'in', 'the', 'titl', 'of', 'hi', 'tenth', 'string', 'quartet', 'for', 'peac']","[3, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 32, 32, 32, 32, 0, 33, 0, 0, 0, 0, 0, 0, 0, 33, 34, 34, 33, 34]"
"['palsson', 'serv', 'on', 'the', 'editori', 'board', 'of', 'sever', 'scientif', 'journal', 'includ', 'annal', 'of', 'biomed', 'engin', 'biotechnolog', 'and', 'bioengin', 'metabol', 'engin', 'and', 'molecular', 'system', 'biolog']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 26, 26, 25, 26, 26, 25, 26, 0, 25, 26, 26]"
"['of', 'the', 'sympatr', 'speci', 'they', 'all', 'contain', 'egg', 'lysin', 'that', 'drive', 'gamet', 'isol', 'but', 'the', 'allopatr', 'speci', 'doe', 'not']","[0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 33, 34, 0, 0, 0, 0, 0, 0]"
"['as', 'exampl', 'for', 'greek', 'constantin', 'xi', 'palaiologo', 'and', 'kolokotroni', 'and', 'for', 'serb', 'miloš', 'obilić', 'and', 'tzar', 'lazar', 'for', 'montenegrin', 'đurađ', 'i', 'balšić', 'and', 'ivan', 'crnojević', 'for', 'albanian', 'georg', 'kastrioti', 'skanderbeg', 'for', 'ethnic', 'macedonian', 'nikola', 'karev', 'for', 'bulgarian', 'vasil', 'levski', 'georgi', 'sava', 'rakovski', 'and', 'hristo', 'botev', 'and', 'for', 'croat', 'nikola', 'šubić', 'zrinjski']","[0, 0, 0, 33, 3, 4, 4, 0, 3, 0, 0, 33, 3, 4, 0, 3, 4, 0, 33, 3, 4, 4, 0, 3, 4, 0, 33, 3, 4, 4, 0, 33, 34, 3, 4, 0, 33, 3, 4, 3, 4, 4, 0, 3, 4, 0, 0, 33, 3, 4, 4]"
"['today', 'we', 'know', 'that', 'ahr', 'is', 'involv', 'in', 'an', 'amaz', 'array', 'of', 'genet', 'network', 'and', 'subcellular', 'process', 'critic', 'to', 'lifesub', 'product', 'crosstalk', 'with', 'hypoxia', 'and', 'factor', 'hif', 'pathway', 'transform', 'growth', 'factor', 'pathway', 'as', 'well', 'as', 'growth', 'suppress', 'tumor', 'initi', 'tumor', 'promot', 'transgener', 'inherit', 'and', 'epigenet', 'effect', 'chromatin', 'remodel', 'histon', 'modif', 'and', 'and', 'degen', 'diseas', 's']","[0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 34, 33, 0, 33, 34, 34, 0, 0, 0, 0, 33, 34, 33, 34, 33, 34, 33, 34, 0, 33, 34, 33, 34, 33, 34, 0, 34, 34, 34, 0]"
"['the', 'concept', 'of', 'détournement', 'ha', 'had', 'a', 'popular', 'influenc', 'amongst', 'contemporari', 'radic', 'and', 'the', 'techniqu', 'can', 'be', 'seen', 'in', 'action', 'in', 'the', 'present', 'day', 'when', 'look', 'at', 'the', 'work', 'of', 'cultur', 'jammer', 's', 'includ', 'the', 'cacophoni', 'societi', 'billboard', 'liber', 'front', 'monochrom', 'occupi', 'movement', 'and', 'adbust', 'whose', 'subvertis', 'detourn']","[0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 7, 8, 27, 28, 28, 7, 27, 28, 0, 7, 0, 0, 0]"
"['she', 'play', 'a', 'substanti', 'role', 'in', 'the', 'discoveri', 'of', 'germ', 'cell', 'migratori', 'pathway', 'name', 'those', 'involv', 'gap', 'junction', 's', 'g', 'receptor', 'like', 'and', 'isoprenoid', 'particularli', 'those', 'concern', 'migrat', 'into', 'the', 'ovari', 'and', 'testi']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 17, 18, 0, 0, 17, 0, 0, 0, 0, 0, 0, 33, 0, 33]"
"['all', 'of', 'these', 'asteroid', 'have', 'number', 'between', 'and', 'were', 'discov', 'between', '1876', 'and', 'the', '1930', 'predominantli', 'by', 'astronom', 'august', 'charloi', 'johann', 'palisa', 'max', 'wolf', 'and', 'karl', 'reinmuth', 'also', 'see', 'categori']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 0, 0]"
"['it', 'wa', 'develop', 'as', 'a', 'treatment', 'for', 'hepat', 'c', 'act', 'as', 'a', 'ns5b', 'rna', 'polymeras', 'inhibitor', 'but', 'while', 'it', 'show', 'a', 'good', 'safeti', 'profil', 'in', 'clinic', 'trial', 'it', 'wa', 'not', 'suffici', 'effect', 'to', 'be', 'use', 'as', 'a', 'agent']","[0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 21, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['galaxi', 'and', 'protostar', 's', 'usual', 'show', 'differenti', 'rotat', 'exampl', 'in', 'the', 'solar', 'system', 'includ', 'the', 'sun', 'jupit', 'and', 'saturn']","[23, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 23, 23, 0, 23]"
"['alsufi', 'wa', 'discov', 'on', '24', 'septemb', '1960', 'by', 'dutch', 'astronom', 'coupl', 'ingrid', 'van', 'and', 'corn', 'van', 'houten', 'at', 'leiden', 'on', 'photograph', 'plate', 'taken', 'by', 'astronom', 'tom', 'gehrel', 'at', 'the', 'palomar', 'observatori', 'california']","[1, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 2, 0, 1, 2, 2, 0, 11, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 11, 12, 11]"
"['manchest', 'host', 'the', '2002', 'commonwealth', 'game', 'which', 'left', 'it', 'a', 'legaci', 'of', 'sport', 'facil', 'includ', 'the', 'citi', 'of', 'manchest', 'stadium', 'manchest', 'aquat', 'centr', 'and', 'the', 'nation', 'cycl', 'centr', 'headquart', 'of', 'british', 'cycl']","[3, 0, 0, 27, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 12, 11, 12, 12, 0, 0, 11, 12, 12, 0, 0, 7, 8]"
"['the', 'ring', 'of', 'uranu', 'are', 'a', 'system', 'of', 'ring', 's', 'around', 'the', 'planet', 'uranu', 'intermedi', 'in', 'complex', 'between', 'the', 'more', 'extens', 'set', 'around', 'saturn', 'and', 'the', 'simpler', 'system', 'around', 'jupit', 'and', 'neptun']","[0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23, 0, 23]"
"['these', 'orbit', 'variat', 'which', 'are', 'influenc', 'by', 'graviti', 'of', 'the', 'moon', 'sun', 'jupit', 'and', 'saturn', 'form', 'the', 'basi', 'of', 'the', 'milankovitch', 'cycl']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 23, 0, 23, 0, 0, 0, 0, 0, 33, 34]"
"['some', 'except', 'are', 'the', 'taraxacum', 'officinal', 'taraxacum', 'officinal', 'which', 'sinc', 'it', 'introduct', 'to', 'the', 'region', 'ha', 'prolifer', 'on', 'beach', 'and', 'shore', 'and', 'near', 'newli', 'open', 'road', 'on', 'baffin', 'island', 'barley', 'hordeum', 'vulgar', 'shepherd', 'purs', 'capsella', 'and', 'the', 'opium', 'poppi', 'papav', 'somniferum']","[0, 0, 0, 0, 15, 16, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 33, 33, 34, 33, 34, 33, 0, 0, 33, 34, 33, 34]"
"['in', '1348', 'giovanni', 'dondi', 'built', 'the', 'first', 'known', 'clock', 'driven', 'mechan', 'which', 'display', 'the', 'eclipt', 'posit', 'of', 'moon', 'sun', 'mercuri', 'venu', 'mar', 'jupit', 'and', 'saturn', 'accord', 'to', 'the', 'complic', 'ptolema', 'planetari', 'theori']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 23, 23, 23, 23, 0, 23, 0, 0, 0, 0, 29, 30, 30]"
"['h3k27me3', 'is', 'an', 'epigenet', 'modif', 'to', 'the', 'dna', 'packag', 'protein', 'histon', 'h3']","[21, 0, 0, 33, 34, 0, 0, 33, 34, 34, 17, 18]"
"['in', '1994', 'tooz', 'move', 'to', 'london', 'to', 'set', 'up', 'a', 'lab', 'studi', 'the', 'biogenesi', 'of', 'secret', 'at', 'the', 'imperi', 'cancer', 'research', 'fund', 'later', 'the', 'cancer', 'research', 'uk', 'london', 'research', 'institut', 'and', 'now', 'part', 'of', 'the', 'franci', 'crick', 'institut']","[0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 7, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 7, 8, 8]"
"['he', 'also', 'includ', 'perturb', 'due', 'to', 'the', 'other', 'planet', 'princip', 'jupit', 'and', 'venu', 'and', 'also', 'account', 'for', 'the', 'more', 'difficult', 'problem', 'of', 'the', 'natur', 'of', 'the', 'earth', 'and', 'moon']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23]"
"['among', 'the', 'biggest', 'yec', 'organ', 'are', 'answer', 'in', 'genesi', 'institut', 'for', 'creation', 'research', 'and', 'creation', 'ministri', 'intern']","[0, 0, 0, 0, 0, 0, 7, 8, 8, 7, 8, 8, 8, 0, 7, 8, 8]"
"['the', 'transcript', 'factor', 'stat', 'protein', 'p73', 'and', 'p53', 'are', 'among', 'the', 'mani', 'protein', 'that', 'pia', 'interact', 'with']","[0, 0, 0, 17, 18, 17, 0, 17, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
"['the', 'journal', 'is', 'publish', 'by', 'taylor', 'and', 'franci', 'on', 'behalf', 'of', 'the', 'american', 'associ', 'of', 'geograph', 'of', 'which', 'it', 'is', 'one', 'of', 'four', 'offici', 'journal', 'the', 'other', 'be', 'the', 'profession', 'geograph', 'aag', 'review', 'of', 'book', 'geohuman', 'and', 'african', 'geograph', 'review']","[0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 26, 25, 26, 26, 26, 25, 0, 25, 26, 26]"
"['the', 'scientist', 'report', 'that', 'genom', 'edit', 'by', 'crispr', 'induc', 'dna', 'damag', 'respons', 'and', 'the', 'cell', 'cycl', 'stop']","[0, 0, 0, 0, 33, 34, 0, 33, 0, 33, 34, 34, 0, 0, 0, 0, 0]"
"['jare', 'diamond', 'describ', 'an', 'evil', 'quartet', 'of', 'habitat', 'destruct', 'overkil', 'introduc', 'speci', 'and', 'secondari', 'which', 'ha', 'been', 'adopt', 'by', 'major', 'intern', 'conserv', 'organ', 'such', 'as', 'the', 'us', 'natur', 'conserv', 'the', 'world', 'wildlif', 'fund', 'conserv', 'intern', 'and', 'birdlif', 'intern']","[1, 2, 0, 0, 33, 34, 0, 33, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 7, 8, 8, 7, 8, 0, 7, 8]"
"['typic', 'coc', 'materi', 'will', 'have', 'a', 'higher', 'modulu', 'than', 'hdpe', 'and', 'polypropylen', 'similar', 'to', 'polyethylen', 'terephthal', 'or', 'pc']","[0, 21, 0, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 0, 21, 22, 0, 21]"
"['red', 'mar', 'won', 'the', 'bsfa', 'award', 'in', '1992', 'and', 'nebula', 'award', 'for', 'best', 'novel', 'in', '1993']","[33, 34, 0, 0, 31, 32, 0, 0, 0, 31, 32, 32, 32, 32, 0, 0]"
"['1', 'the', 'eight', 'planet', 'are', 'mercuri', 'venu', 'earth', 'mar', 'jupit', 'saturn', 'uranu', 'and', 'neptun']","[0, 0, 0, 0, 0, 23, 23, 23, 23, 23, 23, 23, 0, 23]"
"['aryl', 'hydrocarbon', 'receptor', 'repressor', 'and', 'f2rl3', 'are', 'similarli', 'hypomethyl', 'in', 'smoker']","[33, 34, 34, 34, 0, 33, 0, 0, 0, 0, 0]"
"['these', 'includ', 'the', 'true', 'blue', 'crew', 'antipodean', 'resist', 'the', 'australian', 'defenc', 'leagu', 'nation', 'action', 'australia', 'the', 'q', 'societi', 'reclaim', 'australia', 'and', 'the', 'lad', 'societi', 'formerli', 'unit', 'patriot', 'front']","[0, 0, 0, 7, 8, 8, 7, 8, 0, 7, 8, 8, 7, 8, 9, 0, 7, 8, 7, 8, 0, 0, 7, 8, 0, 7, 8, 8]"
"['he', 'wa', 'name', 'one', 'of', 'the', 'most', 'valu', 'review', 'of', '2010', 'by', 'the', 'editor', 'of', 'elsevi', 'and', 'nuclear', 'physic', 'other', 'journal', 'for', 'which', 'poenaru', 'peer', 'review', 'ed', 'articl', 'includ', 'physic', 'review', 'letter', 'physic', 'review', 'c', 'journal', 'of', 'physic', 'g', 'nuclear', 'and', 'particl', 'physic', 'and', 'canadian', 'journal', 'of', 'physic']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 25, 26, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 25, 26, 26, 25, 26, 26, 25, 26, 26, 26, 25, 26, 26, 26, 0, 25, 26, 26, 26]"
"['sever', 'tlr', 'immunodefici', 'have', 'been', 'describ', 'in', 'which', 'cellular', 'protein', 'that', 'should', 'transmit', 'the', 'messag', 'from', 'the', 'receptor', 'to', 'the', 'nucleu', 'are', 'abnorm']","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0]"
"['52872', 'okyrho', 'is', 'a', 'centaur', 'orbit', 'in', 'the', 'outer', 'solar', 'system', 'between', 'jupit', 'and', 'saturn']","[25, 26, 0, 0, 33, 0, 0, 0, 33, 34, 34, 0, 23, 0, 23]"
"['for', 'exampl', 'lhsub2', 'sub', 'lox', 'bipropel', 'produc', 'higher', 'isubsp', 'sub', 'but', 'lower', 'thrust', 'than', 'lox', 'due', 'to', 'the', 'exhaust', 'gase', 'have', 'a', 'lower', 'densiti', 'and', 'higher', 'veloc', 'properti', 'of', 'water', 'vs', 'carbon', 'dioxid', 'and', 'hsub2', 'subo']","[0, 0, 21, 22, 22, 0, 0, 0, 21, 22, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 21, 22, 0, 21, 22]"
"['the', 'term', 'can', 'also', 'be', 'use', 'to', 'describ', 'the', 'motion', 'of', 'a', 'satellit', 'across', 'it', 'parent', 'planet', 'for', 'instanc', 'one', 'of', 'the', 'galilean', 'satellit', 'io', 'europa', 'ganymed', 'callisto', 'across', 'jupit', 'as', 'seen', 'from', 'earth']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 23, 23, 23, 23, 0, 23, 0, 0, 0, 23]"
"['for', 'the', 'good', 'time', 'ray', 'price', 'won', 'song', 'of', 'the', 'year', 'in', '1970', 'from', 'the', 'academi', 'of', 'countri', 'music', 'while', 'sunday', 'morn', 'come', 'down', 'johnni', 'cash', 'won', 'the', 'same', 'award', 'from', 'the', 'academi', 'rival', 'the', 'countri', 'music', 'associ', 'in', 'the', 'same', 'year']","[0, 0, 33, 34, 3, 4, 0, 31, 32, 32, 32, 0, 0, 0, 0, 7, 8, 8, 8, 0, 33, 34, 34, 34, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0]"
"['it', 'wa', 'discov', 'dure', 'the', 'survey', 'on', '24', 'septemb', '1960', 'by', 'ingrid', 'van', 'and', 'corn', 'van', 'houten', 'at', 'leiden', 'and', 'tom', 'gehrel', 'at', 'palomar', 'observatori', 'in', 'california', 'unit', 'state']","[0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 11, 0, 1, 2, 0, 11, 12, 0, 11, 9, 10]"
"['the', 'british', 'english', 'spell', 'of', 'thi', 'compound', 'is', 'hydrogen', 'sulphid', 'but', 'thi', 'spell', 'is', 'not', 'recommend', 'by', 'the', 'intern', 'union', 'of', 'pure', 'and', 'appli', 'chemistri', 'iupac', 'or', 'the', 'royal', 'societi', 'of', 'chemistri']","[0, 33, 34, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 7, 0, 0, 7, 8, 8, 8]"
"['they', 'includ', 'the', 'scaffold', 'attach', 'factor', 'b', 'acinu', 'and', 'pia', 'sap', 'domain', 'the', 'prolin', 'isoleucin', 'asparagin', 'threonin', 'pinit', 'motif', 'the', 'ring', 'finger', 'domain', 'zinc', 'finger', 'zinc', 'domain', 'rld', 'the', 'highli', 'acid', 'domain', 'ad', 'the', 'motif', 'sim', 'and', 'the', 'serin', 'threonin', 'region', 's', 't']","[0, 0, 0, 18, 18, 18, 18, 33, 0, 17, 18, 0, 0, 21, 21, 21, 21, 21, 0, 0, 17, 18, 18, 17, 18, 18, 18, 17, 0, 0, 0, 0, 0, 0, 18, 17, 0, 0, 17, 18, 18, 0, 0]"
"['the', 'use', 'of', 'as', 'an', 'intellig', 'cosubstr', 'ha', 'also', 'been', 'valid', 'in', 'media', 'use', 'a', 'commerci', 'alcohol', 'dehydrogenas', 's', 'spickermann', 'd', 'weckbeck', 'a', 'leggewi', 'c', 'arend', 'iwc', 'hollmann', 'f', '2014', 'bioreduct', 'catalyz', 'by', 'an', 'alcohol', 'dehydrogenas', 'in', 'media']","[0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 0, 0, 34, 0, 0, 0, 15, 16, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 33, 34, 0, 0, 15, 16, 0, 34]"
